OID_,ppt_id,veg_sz_cla,strmap_id,RxBase,Rx50,Rx30,Rx0
,397,28,2188,16,19,13,7
,7865,21,2333,16,13,7,1
,6105,21,2333,16,13,7,1
,1737,11,1384,16,13,7,1
,7694,31,1744,16,13,7,1
,4826,31,1744,16,13,7,1
,107,21,2333,16,13,7,1
,2131,29,2188,16,19,13,7
,5691,21,2333,16,13,7,1
,3192,31,1744,16,13,7,1
,265,21,2333,16,13,7,1
,5974,31,1744,16,13,7,1
,2317,21,2333,16,13,7,1
,4939,21,2333,16,13,7,1
,6162,11,1384,16,13,7,1
,4512,21,2333,16,13,7,1
,416,11,1384,16,13,7,1
,4012,21,2333,16,13,7,1
,8852,29,2188,16,19,13,7
,2580,11,1384,16,13,7,1
,8415,29,2188,16,19,13,7
,7588,21,2333,16,13,7,1
,8240,21,2333,16,13,7,1
,1414,29,2188,16,19,13,7
,3178,22,642,16,13,7,1
,4362,11,1384,16,13,7,1
,687,21,2333,16,13,7,1
,1851,21,2333,16,13,7,1
,3404,11,1384,16,13,7,1
,6290,11,1384,16,13,7,1
,763,21,2333,16,13,7,1
,2963,15,2188,16,19,13,7
,4254,21,2333,16,13,7,1
,1120,14,2188,16,13,7,1
,3029,11,1384,16,13,7,1
,626,11,1384,16,13,7,1
,5034,29,2188,16,19,13,7
,6998,31,1744,16,13,7,1
,7070,29,2188,16,19,13,7
,3842,11,1384,16,13,7,1
,8187,31,1744,16,13,7,1
,405,12,2188,16,13,7,1
,6751,21,2333,16,13,7,1
,126,21,2333,16,13,7,1
,8786,11,1384,16,13,7,1
,3391,21,2333,16,13,7,1
,2519,31,1744,16,13,7,1
,3048,11,1384,16,13,7,1
,4680,31,1744,16,13,7,1
,4911,11,1384,16,13,7,1
,6531,11,1384,16,13,7,1
,1873,21,2333,16,13,7,1
,1485,11,1384,16,13,7,1
,4684,21,2333,16,13,7,1
,943,11,1384,16,13,7,1
,884,11,1384,16,13,7,1
,6252,31,1744,16,13,7,1
,468,21,2333,16,13,7,1
,8283,12,2188,16,13,7,1
,3187,31,1744,16,13,7,1
,1952,24,2022,16,13,7,1
,3740,11,1384,16,13,7,1
,3935,11,1384,16,13,7,1
,3568,21,2333,16,13,7,1
,5491,21,2333,16,13,7,1
,5313,29,2188,16,19,13,7
,7845,21,2333,16,13,7,1
,4718,11,1384,16,13,7,1
,1780,23,1529,16,13,7,1
,6504,11,1384,16,13,7,1
,274,11,1384,16,13,7,1
,3789,11,1384,16,13,7,1
,4660,31,1744,16,13,7,1
,1739,11,1384,16,13,7,1
,1927,31,1744,16,13,7,1
,643,21,2333,16,13,7,1
,4138,21,2333,16,13,7,1
,1779,11,1384,16,13,7,1
,3546,22,642,16,13,7,1
,7156,21,2333,16,13,7,1
,8048,31,1744,16,13,7,1
,1080,29,2188,16,19,13,7
,2980,22,642,16,13,7,1
,1707,21,2333,16,13,7,1
,2183,21,2333,16,13,7,1
,269,21,2333,16,13,7,1
,3969,21,2333,16,13,7,1
,5809,31,1744,16,13,7,1
,725,21,2333,16,13,7,1
,4175,31,1744,16,13,7,1
,4088,11,1384,16,13,7,1
,8517,12,2188,16,13,7,1
,949,11,1384,16,13,7,1
,3583,29,2188,16,19,13,7
,4014,22,642,16,13,7,1
,3592,21,2333,16,13,7,1
,918,13,2188,16,13,7,1
,632,11,1384,16,13,7,1
,3345,21,2333,16,13,7,1
,1783,11,1384,16,13,7,1
,702,29,2188,16,19,13,7
,3429,31,1744,16,13,7,1
,3871,29,2188,16,19,13,7
,2617,21,2333,16,13,7,1
,2785,11,1384,16,13,7,1
,661,19,2188,16,19,13,7
,1892,11,1384,16,13,7,1
,735,14,2188,16,13,7,1
,4136,31,1744,16,13,7,1
,2810,31,1744,16,13,7,1
,2292,31,1744,16,13,7,1
,1601,11,1384,16,13,7,1
,1200,29,2188,16,19,13,7
,4873,31,1744,16,13,7,1
,2553,21,2333,16,13,7,1
,5097,31,1744,16,13,7,1
,7657,29,2188,16,19,13,7
,5709,21,2333,16,13,7,1
,2188,11,1384,16,13,7,1
,474,11,1384,16,13,7,1
,3414,11,1384,16,13,7,1
,5531,21,2333,16,13,7,1
,2777,11,1384,16,13,7,1
,2719,21,2333,16,13,7,1
,4883,11,1384,16,13,7,1
,2931,11,1384,16,13,7,1
,6382,31,1744,16,13,7,1
,7333,29,2188,16,19,13,7
,1317,24,2022,16,13,7,1
,7813,13,2188,16,13,7,1
,7627,21,2333,16,13,7,1
,5173,35,2188,16,19,13,7
,4424,31,1744,16,13,7,1
,1367,11,1384,16,13,7,1
,2786,21,2333,16,13,7,1
,5832,31,1744,16,13,7,1
,5264,29,2188,16,19,13,7
,792,13,2188,16,13,7,1
,6636,31,1744,16,13,7,1
,8218,11,1384,16,13,7,1
,3672,21,2333,16,13,7,1
,3417,21,2333,16,13,7,1
,1900,21,2333,16,13,7,1
,4604,31,1744,16,13,7,1
,1822,12,2188,16,13,7,1
,664,31,1744,16,13,7,1
,1728,13,2188,16,13,7,1
,7386,31,1744,16,13,7,1
,3664,29,2188,16,19,13,7
,2464,22,642,16,13,7,1
,2652,11,1384,16,13,7,1
,4859,31,1744,16,13,7,1
,2899,21,2333,16,13,7,1
,6186,31,1744,16,13,7,1
,5295,24,2022,16,13,7,1
,8609,31,1744,16,13,7,1
,4276,11,1384,16,13,7,1
,3622,21,2333,16,13,7,1
,5682,21,2333,16,13,7,1
,5338,24,2022,16,13,7,1
,88,21,2333,16,13,7,1
,3005,21,2333,16,13,7,1
,3605,11,1384,16,13,7,1
,4825,11,1384,16,13,7,1
,2775,15,2188,16,19,13,7
,5799,11,1384,16,13,7,1
,2320,11,1384,16,13,7,1
,3951,22,642,16,13,7,1
,2008,24,2022,16,13,7,1
,8261,11,1384,16,13,7,1
,8768,21,2333,16,13,7,1
,1043,11,1384,16,13,7,1
,2149,11,1384,16,13,7,1
,2455,11,1384,16,13,7,1
,5948,29,2188,16,19,13,7
,8216,29,2188,16,19,13,7
,1007,21,2333,16,13,7,1
,7903,11,1384,16,13,7,1
,3832,21,2333,16,13,7,1
,1400,33,2188,16,13,7,1
,6077,11,1384,16,13,7,1
,7690,21,2333,16,13,7,1
,2054,22,642,16,13,7,1
,1251,11,1384,16,13,7,1
,4019,31,1744,16,13,7,1
,4306,11,1384,16,13,7,1
,7925,29,2188,16,19,13,7
,1345,11,1384,16,13,7,1
,6735,31,1744,16,13,7,1
,4021,11,1384,16,13,7,1
,1212,21,2333,16,13,7,1
,3852,11,1384,16,13,7,1
,679,11,1384,16,13,7,1
,3017,21,2333,16,13,7,1
,5946,21,2333,16,13,7,1
,774,11,1384,16,13,7,1
,4325,11,1384,16,13,7,1
,4307,21,2333,16,13,7,1
,623,29,2188,16,19,13,7
,4554,31,1744,16,13,7,1
,7026,21,2333,16,13,7,1
,440,21,2333,16,13,7,1
,1660,11,1384,16,13,7,1
,8288,11,1384,16,13,7,1
,4044,27,2188,16,19,13,7
,882,21,2333,16,13,7,1
,4884,19,2188,16,19,13,7
,3510,11,1384,16,13,7,1
,2282,21,2333,16,13,7,1
,5382,21,2333,16,13,7,1
,2678,11,1384,16,13,7,1
,2879,11,1384,16,13,7,1
,1726,25,2188,16,19,13,7
,1649,15,2188,16,19,13,7
,9130,21,2333,16,13,7,1
,4681,31,1744,16,13,7,1
,3039,11,1384,16,13,7,1
,6117,31,1744,16,13,7,1
,3838,31,1744,16,13,7,1
,5118,31,1744,16,13,7,1
,2268,21,2333,16,13,7,1
,2461,24,2022,16,13,7,1
,4353,21,2333,16,13,7,1
,6512,21,2333,16,13,7,1
,6854,31,1744,16,13,7,1
,656,11,1384,16,13,7,1
,1920,21,2333,16,13,7,1
,1371,21,2333,16,13,7,1
,50,11,1384,16,13,7,1
,222,21,2333,16,13,7,1
,6924,21,2333,16,13,7,1
,3877,21,2333,16,13,7,1
,6135,28,2188,16,19,13,7
,3310,21,2333,16,13,7,1
,3104,21,2333,16,13,7,1
,535,17,2188,16,19,13,7
,1052,31,1744,16,13,7,1
,7891,31,1744,16,13,7,1
,1836,11,1384,16,13,7,1
,1360,11,1384,16,13,7,1
,4840,31,1744,16,13,7,1
,174,11,1384,16,13,7,1
,5182,19,2188,16,19,13,7
,210,11,1384,16,13,7,1
,5158,31,1744,16,13,7,1
,2247,11,1384,16,13,7,1
,657,11,1384,16,13,7,1
,4042,11,1384,16,13,7,1
,6362,21,2333,16,13,7,1
,1761,21,2333,16,13,7,1
,2217,21,2333,16,13,7,1
,1534,11,1384,16,13,7,1
,1833,21,2333,16,13,7,1
,4611,29,2188,16,19,13,7
,4473,11,1384,16,13,7,1
,4110,11,1384,16,13,7,1
,6886,21,2333,16,13,7,1
,55,21,2333,16,13,7,1
,2379,11,1384,16,13,7,1
,4343,11,1384,16,13,7,1
,1180,21,2333,16,13,7,1
,537,23,1529,16,13,7,1
,2539,11,1384,16,13,7,1
,7447,21,2333,16,13,7,1
,3787,11,1384,16,13,7,1
,1760,22,642,16,13,7,1
,4654,11,1384,16,13,7,1
,2251,24,2022,16,13,7,1
,4605,27,2188,16,19,13,7
,3130,31,1744,16,13,7,1
,1731,31,1744,16,13,7,1
,3757,11,1384,16,13,7,1
,741,31,1744,16,13,7,1
,1501,11,1384,16,13,7,1
,655,21,2333,16,13,7,1
,941,11,1384,16,13,7,1
,667,15,2188,16,19,13,7
,1438,11,1384,16,13,7,1
,1185,11,1384,16,13,7,1
,6917,31,1744,16,13,7,1
,151,11,1384,16,13,7,1
,300,11,1384,16,13,7,1
,3906,21,2333,16,13,7,1
,1397,29,2188,16,19,13,7
,3361,21,2333,16,13,7,1
,983,11,1384,16,13,7,1
,2224,11,1384,16,13,7,1
,546,15,2188,16,19,13,7
,4160,11,1384,16,13,7,1
,2034,21,2333,16,13,7,1
,6239,22,642,16,13,7,1
,4575,21,2333,16,13,7,1
,3668,21,2333,16,13,7,1
,2435,21,2333,16,13,7,1
,986,31,1744,16,13,7,1
,4603,29,2188,16,19,13,7
,6404,21,2333,16,13,7,1
,8818,31,1744,16,13,7,1
,4519,15,2188,16,19,13,7
,926,29,2188,16,19,13,7
,5160,21,2333,16,13,7,1
,3616,11,1384,16,13,7,1
,5462,29,2188,16,19,13,7
,3933,11,1384,16,13,7,1
,4728,21,2333,16,13,7,1
,6902,31,1744,16,13,7,1
,4588,21,2333,16,13,7,1
,110,21,2333,16,13,7,1
,4446,31,1744,16,13,7,1
,3858,11,1384,16,13,7,1
,1596,11,1384,16,13,7,1
,209,21,2333,16,13,7,1
,7286,21,2333,16,13,7,1
,3172,22,642,16,13,7,1
,4536,21,2333,16,13,7,1
,6514,11,1384,16,13,7,1
,930,31,1744,16,13,7,1
,4565,11,1384,16,13,7,1
,2599,21,2333,16,13,7,1
,4131,11,1384,16,13,7,1
,1093,11,1384,16,13,7,1
,572,11,1384,16,13,7,1
,6916,25,2188,16,19,13,7
,3904,11,1384,16,13,7,1
,5137,29,2188,16,19,13,7
,2842,21,2333,16,13,7,1
,3660,11,1384,16,13,7,1
,2104,21,2333,16,13,7,1
,1847,21,2333,16,13,7,1
,8238,11,1384,16,13,7,1
,6993,21,2333,16,13,7,1
,9434,21,2333,16,13,7,1
,4835,31,1744,16,13,7,1
,4081,31,1744,16,13,7,1
,1870,22,642,16,13,7,1
,4467,21,2333,16,13,7,1
,7881,21,2333,16,13,7,1
,1639,11,1384,16,13,7,1
,1216,11,1384,16,13,7,1
,3753,11,1384,16,13,7,1
,3965,11,1384,16,13,7,1
,1184,21,2333,16,13,7,1
,3936,21,2333,16,13,7,1
,299,11,1384,16,13,7,1
,3118,21,2333,16,13,7,1
,2756,27,2188,16,19,13,7
,1691,11,1384,16,13,7,1
,2255,12,2188,16,13,7,1
,7432,23,1529,16,13,7,1
,775,21,2333,16,13,7,1
,105,11,1384,16,13,7,1
,755,21,2333,16,13,7,1
,4865,31,1744,16,13,7,1
,2940,19,2188,16,19,13,7
,2347,11,1384,16,13,7,1
,8843,31,1744,16,13,7,1
,954,21,2333,16,13,7,1
,414,29,2188,16,19,13,7
,5610,21,2333,16,13,7,1
,159,21,2333,16,13,7,1
,4880,12,2188,16,13,7,1
,3859,11,1384,16,13,7,1
,5133,31,1744,16,13,7,1
,4795,31,1744,16,13,7,1
,5956,33,2188,16,13,7,1
,437,27,2188,16,19,13,7
,7310,21,2333,16,13,7,1
,5695,21,2333,16,13,7,1
,6288,21,2333,16,13,7,1
,4500,12,2188,16,13,7,1
,4018,21,2333,16,13,7,1
,1754,31,1744,16,13,7,1
,2556,29,2188,16,19,13,7
,3112,11,1384,16,13,7,1
,6464,11,1384,16,13,7,1
,4932,11,1384,16,13,7,1
,5497,29,2188,16,19,13,7
,8991,29,2188,16,19,13,7
,1188,11,1384,16,13,7,1
,4606,31,1744,16,13,7,1
,2424,11,1384,16,13,7,1
,1774,21,2333,16,13,7,1
,1799,31,1744,16,13,7,1
,8396,29,2188,16,19,13,7
,5507,21,2333,16,13,7,1
,2903,11,1384,16,13,7,1
,906,29,2188,16,19,13,7
,5108,31,1744,16,13,7,1
,1108,21,2333,16,13,7,1
,6747,23,1529,16,13,7,1
,6936,21,2333,16,13,7,1
,1930,11,1384,16,13,7,1
,1281,21,2333,16,13,7,1
,1586,13,2188,16,13,7,1
,6456,31,1744,16,13,7,1
,9239,21,2333,16,13,7,1
,5413,21,2333,16,13,7,1
,4744,11,1384,16,13,7,1
,3492,21,2333,16,13,7,1
,4909,22,642,16,13,7,1
,1875,19,2188,16,19,13,7
,4830,31,1744,16,13,7,1
,7668,29,2188,16,19,13,7
,3694,21,2333,16,13,7,1
,1598,31,1744,16,13,7,1
,4316,21,2333,16,13,7,1
,2134,24,2022,16,13,7,1
,3745,11,1384,16,13,7,1
,5277,31,1744,16,13,7,1
,914,11,1384,16,13,7,1
,4495,21,2333,16,13,7,1
,1629,11,1384,16,13,7,1
,2794,21,2333,16,13,7,1
,928,21,2333,16,13,7,1
,1297,31,1744,16,13,7,1
,4817,31,1744,16,13,7,1
,2549,21,2333,16,13,7,1
,4664,22,642,16,13,7,1
,2261,31,1744,16,13,7,1
,5293,31,1744,16,13,7,1
,116,21,2333,16,13,7,1
,3040,11,1384,16,13,7,1
,7000,31,1744,16,13,7,1
,129,21,2333,16,13,7,1
,2966,21,2333,16,13,7,1
,3235,31,1744,16,13,7,1
,2666,31,1744,16,13,7,1
,404,31,1744,16,13,7,1
,6612,11,1384,16,13,7,1
,2098,19,2188,16,19,13,7
,6740,23,1529,16,13,7,1
,1012,32,2188,16,13,7,1
,1555,31,1744,16,13,7,1
,3960,21,2333,16,13,7,1
,691,29,2188,16,19,13,7
,5471,31,1744,16,13,7,1
,1628,11,1384,16,13,7,1
,3835,11,1384,16,13,7,1
,2919,21,2333,16,13,7,1
,425,11,1384,16,13,7,1
,6150,11,1384,16,13,7,1
,4474,21,2333,16,13,7,1
,3724,11,1384,16,13,7,1
,4791,21,2333,16,13,7,1
,6788,11,1384,16,13,7,1
,790,11,1384,16,13,7,1
,1961,11,1384,16,13,7,1
,1576,21,2333,16,13,7,1
,1057,11,1384,16,13,7,1
,4049,21,2333,16,13,7,1
,2982,21,2333,16,13,7,1
,5613,21,2333,16,13,7,1
,1635,31,1744,16,13,7,1
,5328,21,2333,16,13,7,1
,316,11,1384,16,13,7,1
,1118,12,2188,16,13,7,1
,1541,29,2188,16,19,13,7
,9692,21,2333,16,13,7,1
,5909,31,1744,16,13,7,1
,1787,21,2333,16,13,7,1
,5639,21,2333,16,13,7,1
,888,11,1384,16,13,7,1
,944,11,1384,16,13,7,1
,6188,21,2333,16,13,7,1
,314,31,1744,16,13,7,1
,3491,11,1384,16,13,7,1
,2186,21,2333,16,13,7,1
,6179,31,1744,16,13,7,1
,1324,15,2188,16,19,13,7
,3659,11,1384,16,13,7,1
,1214,11,1384,16,13,7,1
,2637,11,1384,16,13,7,1
,2169,12,2188,16,13,7,1
,4093,21,2333,16,13,7,1
,811,11,1384,16,13,7,1
,3500,21,2333,16,13,7,1
,958,11,1384,16,13,7,1
,1898,21,2333,16,13,7,1
,1589,31,1744,16,13,7,1
,471,31,1744,16,13,7,1
,1796,21,2333,16,13,7,1
,4775,29,2188,16,19,13,7
,5986,31,1744,16,13,7,1
,809,31,1744,16,13,7,1
,2504,11,1384,16,13,7,1
,3618,21,2333,16,13,7,1
,3247,11,1384,16,13,7,1
,4373,11,1384,16,13,7,1
,746,13,2188,16,13,7,1
,2213,21,2333,16,13,7,1
,5558,11,1384,16,13,7,1
,5030,21,2333,16,13,7,1
,5739,21,2333,16,13,7,1
,2304,29,2188,16,19,13,7
,245,31,1744,16,13,7,1
,2062,19,2188,16,19,13,7
,611,19,2188,16,19,13,7
,938,21,2333,16,13,7,1
,1910,19,2188,16,19,13,7
,5300,31,1744,16,13,7,1
,9160,31,1744,16,13,7,1
,2877,31,1744,16,13,7,1
,7253,31,1744,16,13,7,1
,2772,21,2333,16,13,7,1
,1918,11,1384,16,13,7,1
,5626,21,2333,16,13,7,1
,278,31,1744,16,13,7,1
,3076,21,2333,16,13,7,1
,6543,11,1384,16,13,7,1
,4072,11,1384,16,13,7,1
,2075,22,642,16,13,7,1
,1469,11,1384,16,13,7,1
,8423,21,2333,16,13,7,1
,7174,11,1384,16,13,7,1
,4287,21,2333,16,13,7,1
,2654,11,1384,16,13,7,1
,666,21,2333,16,13,7,1
,2964,21,2333,16,13,7,1
,5168,21,2333,16,13,7,1
,6112,29,2188,16,19,13,7
,4439,15,2188,16,19,13,7
,8393,11,1384,16,13,7,1
,6772,31,1744,16,13,7,1
,1622,11,1384,16,13,7,1
,1743,13,2188,16,13,7,1
,3548,15,2188,16,19,13,7
,5884,29,2188,16,19,13,7
,6732,21,2333,16,13,7,1
,1156,31,1744,16,13,7,1
,8437,11,1384,16,13,7,1
,2892,11,1384,16,13,7,1
,2100,22,642,16,13,7,1
,2152,21,2333,16,13,7,1
,3525,31,1744,16,13,7,1
,4936,11,1384,16,13,7,1
,1988,11,1384,16,13,7,1
,6988,31,1744,16,13,7,1
,1800,11,1384,16,13,7,1
,754,21,2333,16,13,7,1
,4767,13,2188,16,13,7,1
,4868,11,1384,16,13,7,1
,5515,31,1744,16,13,7,1
,4314,11,1384,16,13,7,1
,573,13,2188,16,13,7,1
,2059,19,2188,16,19,13,7
,3782,21,2333,16,13,7,1
,7778,11,1384,16,13,7,1
,5403,21,2333,16,13,7,1
,4942,11,1384,16,13,7,1
,6910,29,2188,16,19,13,7
,7920,11,1384,16,13,7,1
,1756,22,642,16,13,7,1
,1125,32,2188,16,13,7,1
,5499,11,1384,16,13,7,1
,492,11,1384,16,13,7,1
,145,21,2333,16,13,7,1
,1646,31,1744,16,13,7,1
,6064,29,2188,16,19,13,7
,1673,21,2333,16,13,7,1
,1530,11,1384,16,13,7,1
,5267,31,1744,16,13,7,1
,819,15,2188,16,19,13,7
,6645,31,1744,16,13,7,1
,3544,17,2188,16,19,13,7
,4275,17,2188,16,19,13,7
,3980,11,1384,16,13,7,1
,2769,31,1744,16,13,7,1
,3454,19,2188,16,19,13,7
,7412,29,2188,16,19,13,7
,1715,25,2188,16,19,13,7
,4788,11,1384,16,13,7,1
,1878,11,1384,16,13,7,1
,6667,21,2333,16,13,7,1
,4118,31,1744,16,13,7,1
,9495,21,2333,16,13,7,1
,4171,21,2333,16,13,7,1
,2194,23,1529,16,13,7,1
,462,29,2188,16,19,13,7
,2997,11,1384,16,13,7,1
,734,21,2333,16,13,7,1
,8170,21,2333,16,13,7,1
,5008,23,1529,16,13,7,1
,732,27,2188,16,19,13,7
,876,21,2333,16,13,7,1
,5100,21,2333,16,13,7,1
,2601,21,2333,16,13,7,1
,2426,21,2333,16,13,7,1
,557,11,1384,16,13,7,1
,1944,11,1384,16,13,7,1
,6791,11,1384,16,13,7,1
,517,11,1384,16,13,7,1
,3898,11,1384,16,13,7,1
,2216,21,2333,16,13,7,1
,1619,11,1384,16,13,7,1
,7446,22,642,16,13,7,1
,2778,11,1384,16,13,7,1
,6704,31,1744,16,13,7,1
,6792,27,2188,16,19,13,7
,2511,11,1384,16,13,7,1
,795,11,1384,16,13,7,1
,3563,21,2333,16,13,7,1
,1203,11,1384,16,13,7,1
,3162,11,1384,16,13,7,1
,4778,11,1384,16,13,7,1
,2345,14,2188,16,13,7,1
,1962,11,1384,16,13,7,1
,3987,23,1529,16,13,7,1
,5202,11,1384,16,13,7,1
,4328,25,2188,16,19,13,7
,4281,21,2333,16,13,7,1
,1392,11,1384,16,13,7,1
,1155,29,2188,16,19,13,7
,5054,31,1744,16,13,7,1
,1766,31,1744,16,13,7,1
,3216,11,1384,16,13,7,1
,6745,11,1384,16,13,7,1
,3676,11,1384,16,13,7,1
,8051,11,1384,16,13,7,1
,2467,12,2188,16,13,7,1
,2914,31,1744,16,13,7,1
,1740,11,1384,16,13,7,1
,2020,21,2333,16,13,7,1
,9018,11,1384,16,13,7,1
,1048,31,1744,16,13,7,1
,4035,29,2188,16,19,13,7
,374,21,2333,16,13,7,1
,5322,21,2333,16,13,7,1
,3287,13,2188,16,13,7,1
,5378,31,1744,16,13,7,1
,4452,21,2333,16,13,7,1
,610,11,1384,16,13,7,1
,4114,11,1384,16,13,7,1
,7392,22,642,16,13,7,1
,2462,11,1384,16,13,7,1
,1123,21,2333,16,13,7,1
,4339,21,2333,16,13,7,1
,3267,11,1384,16,13,7,1
,3847,29,2188,16,19,13,7
,9463,21,2333,16,13,7,1
,501,29,2188,16,19,13,7
,1782,23,1529,16,13,7,1
,4323,11,1384,16,13,7,1
,4444,21,2333,16,13,7,1
,4980,11,1384,16,13,7,1
,957,31,1744,16,13,7,1
,4414,21,2333,16,13,7,1
,2043,21,2333,16,13,7,1
,3042,29,2188,16,19,13,7
,1752,21,2333,16,13,7,1
,2142,21,2333,16,13,7,1
,2564,11,1384,16,13,7,1
,8701,29,2188,16,19,13,7
,3669,24,2022,16,13,7,1
,1714,13,2188,16,13,7,1
,3331,21,2333,16,13,7,1
,5914,22,642,16,13,7,1
,5140,31,1744,16,13,7,1
,6034,21,2333,16,13,7,1
,4917,11,1384,16,13,7,1
,3128,31,1744,16,13,7,1
,5503,31,1744,16,13,7,1
,1157,21,2333,16,13,7,1
,4455,21,2333,16,13,7,1
,749,11,1384,16,13,7,1
,2110,11,1384,16,13,7,1
,8319,21,2333,16,13,7,1
,2411,21,2333,16,13,7,1
,1160,29,2188,16,19,13,7
,3758,11,1384,16,13,7,1
,1229,11,1384,16,13,7,1
,3851,21,2333,16,13,7,1
,2900,11,1384,16,13,7,1
,310,29,2188,16,19,13,7
,3915,11,1384,16,13,7,1
,5075,31,1744,16,13,7,1
,260,11,1384,16,13,7,1
,6411,35,2188,16,19,13,7
,365,11,1384,16,13,7,1
,6115,22,642,16,13,7,1
,3489,11,1384,16,13,7,1
,3423,11,1384,16,13,7,1
,4245,21,2333,16,13,7,1
,995,11,1384,16,13,7,1
,2392,21,2333,16,13,7,1
,318,11,1384,16,13,7,1
,2444,21,2333,16,13,7,1
,4888,21,2333,16,13,7,1
,1349,21,2333,16,13,7,1
,2161,31,1744,16,13,7,1
,2338,11,1384,16,13,7,1
,2694,11,1384,16,13,7,1
,947,21,2333,16,13,7,1
,1735,22,642,16,13,7,1
,61,11,1384,16,13,7,1
,1302,21,2333,16,13,7,1
,6010,21,2333,16,13,7,1
,5892,31,1744,16,13,7,1
,7433,23,1529,16,13,7,1
,2626,21,2333,16,13,7,1
,3325,22,642,16,13,7,1
,671,11,1384,16,13,7,1
,7863,31,1744,16,13,7,1
,1090,11,1384,16,13,7,1
,7712,29,2188,16,19,13,7
,3386,21,2333,16,13,7,1
,2750,21,2333,16,13,7,1
,7013,29,2188,16,19,13,7
,3968,21,2333,16,13,7,1
,4437,21,2333,16,13,7,1
,8214,21,2333,16,13,7,1
,6134,31,1744,16,13,7,1
,2001,11,1384,16,13,7,1
,6451,11,1384,16,13,7,1
,3614,11,1384,16,13,7,1
,1113,11,1384,16,13,7,1
,1460,21,2333,16,13,7,1
,3296,21,2333,16,13,7,1
,3580,11,1384,16,13,7,1
,2632,17,2188,16,19,13,7
,282,11,1384,16,13,7,1
,3499,11,1384,16,13,7,1
,1477,31,1744,16,13,7,1
,3030,11,1384,16,13,7,1
,2373,11,1384,16,13,7,1
,289,11,1384,16,13,7,1
,3176,31,1744,16,13,7,1
,1204,24,2022,16,13,7,1
,5982,21,2333,16,13,7,1
,2408,21,2333,16,13,7,1
,2867,31,1744,16,13,7,1
,979,21,2333,16,13,7,1
,6979,21,2333,16,13,7,1
,284,11,1384,16,13,7,1
,1318,21,2333,16,13,7,1
,3972,11,1384,16,13,7,1
,8470,11,1384,16,13,7,1
,172,22,642,16,13,7,1
,190,21,2333,16,13,7,1
,1614,21,2333,16,13,7,1
,3125,11,1384,16,13,7,1
,6687,21,2333,16,13,7,1
,3482,19,2188,16,19,13,7
,4246,11,1384,16,13,7,1
,696,29,2188,16,19,13,7
,3050,21,2333,16,13,7,1
,6287,21,2333,16,13,7,1
,4003,29,2188,16,19,13,7
,5343,31,1744,16,13,7,1
,1983,11,1384,16,13,7,1
,3171,22,642,16,13,7,1
,990,11,1384,16,13,7,1
,9546,21,2333,16,13,7,1
,1656,21,2333,16,13,7,1
,4224,11,1384,16,13,7,1
,3095,21,2333,16,13,7,1
,291,27,2188,16,19,13,7
,4372,21,2333,16,13,7,1
,659,11,1384,16,13,7,1
,2072,11,1384,16,13,7,1
,2690,31,1744,16,13,7,1
,2565,21,2333,16,13,7,1
,5101,31,1744,16,13,7,1
,9009,21,2333,16,13,7,1
,7605,29,2188,16,19,13,7
,5755,11,1384,16,13,7,1
,3233,21,2333,16,13,7,1
,3682,19,2188,16,19,13,7
,3193,11,1384,16,13,7,1
,1605,21,2333,16,13,7,1
,4217,31,1744,16,13,7,1
,6133,11,1384,16,13,7,1
,8673,11,1384,16,13,7,1
,4363,11,1384,16,13,7,1
,1051,31,1744,16,13,7,1
,312,21,2333,16,13,7,1
,2917,11,1384,16,13,7,1
,6059,31,1744,16,13,7,1
,1928,21,2333,16,13,7,1
,592,11,1384,16,13,7,1
,6483,31,1744,16,13,7,1
,3658,11,1384,16,13,7,1
,1531,11,1384,16,13,7,1
,861,29,2188,16,19,13,7
,4161,21,2333,16,13,7,1
,508,11,1384,16,13,7,1
,2909,11,1384,16,13,7,1
,5029,21,2333,16,13,7,1
,2594,21,2333,16,13,7,1
,4505,29,2188,16,19,13,7
,2316,11,1384,16,13,7,1
,7608,11,1384,16,13,7,1
,1665,12,2188,16,13,7,1
,224,11,1384,16,13,7,1
,1021,11,1384,16,13,7,1
,4177,11,1384,16,13,7,1
,2950,11,1384,16,13,7,1
,1710,21,2333,16,13,7,1
,4331,11,1384,16,13,7,1
,1101,11,1384,16,13,7,1
,8408,21,2333,16,13,7,1
,3347,21,2333,16,13,7,1
,1871,31,1744,16,13,7,1
,1524,11,1384,16,13,7,1
,3536,21,2333,16,13,7,1
,6036,21,2333,16,13,7,1
,1633,19,2188,16,19,13,7
,2254,21,2333,16,13,7,1
,4711,21,2333,16,13,7,1
,3948,21,2333,16,13,7,1
,822,11,1384,16,13,7,1
,622,21,2333,16,13,7,1
,1954,11,1384,16,13,7,1
,1333,11,1384,16,13,7,1
,3131,21,2333,16,13,7,1
,6251,29,2188,16,19,13,7
,2243,11,1384,16,13,7,1
,3180,11,1384,16,13,7,1
,633,21,2333,16,13,7,1
,2498,21,2333,16,13,7,1
,4352,21,2333,16,13,7,1
,1984,21,2333,16,13,7,1
,2405,21,2333,16,13,7,1
,3606,19,2188,16,19,13,7
,2244,11,1384,16,13,7,1
,9084,22,642,16,13,7,1
,2812,11,1384,16,13,7,1
,1886,21,2333,16,13,7,1
,3836,11,1384,16,13,7,1
,2541,31,1744,16,13,7,1
